"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Belarus","1989","Total","April","Data tabulated by year of occurrence","Final figure, complete","1992","13034",""
"Belarus","1989","Total","May","Data tabulated by year of occurrence","Final figure, complete","1992","14055",""
"Belarus","1989","Total","June","Data tabulated by year of occurrence","Final figure, complete","1992","13487",""
"Belarus","1989","Total","July","Data tabulated by year of occurrence","Final figure, complete","1992","13628",""
"Belarus","1989","Total","August","Data tabulated by year of occurrence","Final figure, complete","1992","13283",""
"Belarus","1989","Total","September","Data tabulated by year of occurrence","Final figure, complete","1992","11944",""
"Belarus","1989","Total","October","Data tabulated by year of occurrence","Final figure, complete","1992","11995",""
"Belarus","1989","Total","November","Data tabulated by year of occurrence","Final figure, complete","1992","11362",""
"Belarus","1989","Total","December","Data tabulated by year of occurrence","Final figure, complete","1992","10917",""
"Belarus","1988","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1992","163193",""
"Belarus","1988","Total","January","Data tabulated by year of occurrence","Final figure, complete","1992","13944",""
"Belarus","1988","Total","February","Data tabulated by year of occurrence","Final figure, complete","1992","13409",""
"Belarus","1988","Total","March","Data tabulated by year of occurrence","Final figure, complete","1992","14353",""
"Belarus","1988","Total","April","Data tabulated by year of occurrence","Final figure, complete","1992","14279",""
"Belarus","1988","Total","May","Data tabulated by year of occurrence","Final figure, complete","1992","15196",""
"Belarus","1988","Total","June","Data tabulated by year of occurrence","Final figure, complete","1992","14243",""
"Belarus","1988","Total","July","Data tabulated by year of occurrence","Final figure, complete","1992","14715",""
"Belarus","1988","Total","August","Data tabulated by year of occurrence","Final figure, complete","1992","13997",""
"Belarus","1988","Total","September","Data tabulated by year of occurrence","Final figure, complete","1992","12875",""
"Belarus","1988","Total","October","Data tabulated by year of occurrence","Final figure, complete","1992","12580",""
"Belarus","1988","Total","November","Data tabulated by year of occurrence","Final figure, complete","1992","11860",""
"Belarus","1988","Total","December","Data tabulated by year of occurrence","Final figure, complete","1992","11742",""
"Belarus","1987","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1992","162937",""
"Belarus","1987","Total","January","Data tabulated by year of occurrence","Final figure, complete","1992","12124",""
"Belarus","1987","Total","February","Data tabulated by year of occurrence","Final figure, complete","1992","11971",""
"Belarus","1987","Total","March","Data tabulated by year of occurrence","Final figure, complete","1992","13334",""
"Belarus","1987","Total","April","Data tabulated by year of occurrence","Final figure, complete","1992","13724",""
"Belarus","1987","Total","May","Data tabulated by year of occurrence","Final figure, complete","1992","14296",""
"Belarus","1987","Total","June","Data tabulated by year of occurrence","Final figure, complete","1992","13881",""
"Belarus","1987","Total","July","Data tabulated by year of occurrence","Final figure, complete","1992","14220",""
"Belarus","1987","Total","August","Data tabulated by year of occurrence","Final figure, complete","1992","13428",""
"Belarus","1987","Total","September","Data tabulated by year of occurrence","Final figure, complete","1992","13945",""
"Belarus","1987","Total","October","Data tabulated by year of occurrence","Final figure, complete","1992","14822",""
"Belarus","1987","Total","November","Data tabulated by year of occurrence","Final figure, complete","1992","13278",""
"Belarus","1987","Total","December","Data tabulated by year of occurrence","Final figure, complete","1992","13914",""
"Belarus","1985","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1986","165034",""
"Belarus","1985","Total","January","Data tabulated by year of occurrence","Final figure, complete","1986","14241",""
"Belarus","1985","Total","February","Data tabulated by year of occurrence","Final figure, complete","1986","12859",""
"Belarus","1985","Total","March","Data tabulated by year of occurrence","Final figure, complete","1986","14420",""
"Belarus","1985","Total","April","Data tabulated by year of occurrence","Final figure, complete","1986","14664",""
"Belarus","1985","Total","May","Data tabulated by year of occurrence","Final figure, complete","1986","14996",""
"Belarus","1985","Total","June","Data tabulated by year of occurrence","Final figure, complete","1986","14172",""
"Belarus","1985","Total","July","Data tabulated by year of occurrence","Final figure, complete","1986","14906",""
"Belarus","1985","Total","August","Data tabulated by year of occurrence","Final figure, complete","1986","14413",""
"Belarus","1985","Total","September","Data tabulated by year of occurrence","Final figure, complete","1986","13130",""
"Belarus","1985","Total","October","Data tabulated by year of occurrence","Final figure, complete","1986","13091",""
"Belarus","1985","Total","November","Data tabulated by year of occurrence","Final figure, complete","1986","12139",""
"Belarus","1985","Total","December","Data tabulated by year of occurrence","Final figure, complete","1986","12003",""
"Belarus","1983","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1984","173510",""
"Belarus","1983","Total","January","Data tabulated by year of occurrence","Final figure, complete","1984","14925",""
"Belarus","1983","Total","February","Data tabulated by year of occurrence","Final figure, complete","1984","13481",""
"Belarus","1983","Total","March","Data tabulated by year of occurrence","Final figure, complete","1984","14883",""
"Belarus","1983","Total","April","Data tabulated by year of occurrence","Final figure, complete","1984","14822",""
"Belarus","1983","Total","May","Data tabulated by year of occurrence","Final figure, complete","1984","15525",""
"Belarus","1983","Total","June","Data tabulated by year of occurrence","Final figure, complete","1984","14521",""
"Belarus","1983","Total","July","Data tabulated by year of occurrence","Final figure, complete","1984","15592",""
"Belarus","1983","Total","August","Data tabulated by year of occurrence","Final figure, complete","1984","14811",""
"Belarus","1983","Total","September","Data tabulated by year of occurrence","Final figure, complete","1984","14009",""
"Belarus","1983","Total","October","Data tabulated by year of occurrence","Final figure, complete","1984","14111",""
"Belarus","1983","Total","November","Data tabulated by year of occurrence","Final figure, complete","1984","13455",""
"Belarus","1983","Total","December","Data tabulated by year of occurrence","Final figure, complete","1984","13375",""
"Belarus","1982","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1983","159364",""
"Belarus","1982","Total","January","Data tabulated by year of occurrence","Final figure, complete","1983","13093",""
"Belarus","1982","Total","February","Data tabulated by year of occurrence","Final figure, complete","1983","12483",""
"Belarus","1982","Total","March","Data tabulated by year of occurrence","Final figure, complete","1983","13248",""
"Belarus","1982","Total","April","Data tabulated by year of occurrence","Final figure, complete","1983","13177",""
"Belarus","1982","Total","May","Data tabulated by year of occurrence","Final figure, complete","1983","14183",""
"Belarus","1982","Total","June","Data tabulated by year of occurrence","Final figure, complete","1983","13232",""
"Belarus","1982","Total","July","Data tabulated by year of occurrence","Final figure, complete","1983","13568",""
"Belarus","1982","Total","August","Data tabulated by year of occurrence","Final figure, complete","1983","13176",""
"Belarus","1982","Total","September","Data tabulated by year of occurrence","Final figure, complete","1983","12810",""
"Belarus","1982","Total","October","Data tabulated by year of occurrence","Final figure, complete","1983","12705",""
"Belarus","1982","Total","November","Data tabulated by year of occurrence","Final figure, complete","1983","13436",""
"Belarus","1982","Total","December","Data tabulated by year of occurrence","Final figure, complete","1983","14253",""
"Belarus","1981","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1982","157899",""
"Belarus","1981","Total","January","Data tabulated by year of occurrence","Final figure, complete","1982","13288",""
"Belarus","1981","Total","February","Data tabulated by year of occurrence","Final figure, complete","1982","11821",""
"Belarus","1981","Total","March","Data tabulated by year of occurrence","Final figure, complete","1982","13555",""
"Belarus","1981","Total","April","Data tabulated by year of occurrence","Final figure, complete","1982","13360",""
"Belarus","1981","Total","May","Data tabulated by year of occurrence","Final figure, complete","1982","13864",""
"Belarus","1981","Total","June","Data tabulated by year of occurrence","Final figure, complete","1982","13281",""
"Belarus","1981","Total","July","Data tabulated by year of occurrence","Final figure, complete","1982","13676",""
"Belarus","1981","Total","August","Data tabulated by year of occurrence","Final figure, complete","1982","14204",""
"Belarus","1981","Total","September","Data tabulated by year of occurrence","Final figure, complete","1982","13430",""
"Belarus","1981","Total","October","Data tabulated by year of occurrence","Final figure, complete","1982","12449",""
"Belarus","1981","Total","November","Data tabulated by year of occurrence","Final figure, complete","1982","12354",""
"Belarus","1981","Total","December","Data tabulated by year of occurrence","Final figure, complete","1982","12617",""
"Belarus","1980","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1991","154432",""
"Belarus","1980","Total","January","Data tabulated by year of occurrence","Final figure, complete","1991","12536",""
"Belarus","1980","Total","February","Data tabulated by year of occurrence","Final figure, complete","1991","11788",""
"Belarus","1980","Total","March","Data tabulated by year of occurrence","Final figure, complete","1991","12760",""
"Belarus","1980","Total","April","Data tabulated by year of occurrence","Final figure, complete","1991","13672",""
"Belarus","1980","Total","May","Data tabulated by year of occurrence","Final figure, complete","1991","14254",""
"Belarus","1980","Total","June","Data tabulated by year of occurrence","Final figure, complete","1991","13375",""
"Belarus","1980","Total","July","Data tabulated by year of occurrence","Final figure, complete","1991","14033",""
"Belarus","1980","Total","August","Data tabulated by year of occurrence","Final figure, complete","1991","13380",""
"Belarus","1980","Total","September","Data tabulated by year of occurrence","Final figure, complete","1991","12281",""
"Belarus","1980","Total","October","Data tabulated by year of occurrence","Final figure, complete","1991","12239",""
"Belarus","1980","Total","November","Data tabulated by year of occurrence","Final figure, complete","1991","12128",""
"Belarus","1980","Total","December","Data tabulated by year of occurrence","Final figure, complete","1991","11986",""
